0	6.6	1	0.1
20	6.65	1	0.1
40	6.15	1	0.1
60	5.25	1	0.1
80	4.35	1	0.1
100	3.9	1	0.1
120	4.1	1	0.1
140	4.9	1	0.1
160	5.8	1	0.1
180	6.4	1	0.1

