-0.591125957	0.0115163148	0.0029411765	1.92371196835296E-006
-0.5456575934	0.0134357006	0.0034482759	1.92256515723224E-006
-0.5001885426	0.009596929	0.0040983607	0.000001925
-0.4547188617	0.0153550864	0.004950495	1.92159424401586E-006
-0.409248608	0.0307101727	0.006097561	1.92018113024141E-006
-0.3637778389	0.0287907869	0.0076923077	1.91973931886702E-006
-0.3183066115	0.0057581574	0.01	1.92820440996337E-006
-0.2728349831	0.0134357006	0.0135135135	1.92256515723224E-006
-0.227363011	0.0479846449	0.0192307692	1.93207184837324E-006
-0.1818907525	0.0518234165	0.0294117647	1.93663250019212E-006
-0.1364182649	0.0268714012	0.05	1.9194741832297E-006
-0.0909456054	0.1439539347	0.1	2.23345624992554E-006
-0.0454728313	0.5489443378	0.25	1.08346223576447E-005
0	1	0.5	1.34038509679085E-005
0.0454728313	0.8656429942	0.25	1.25377231926406E-005
0.0909456054	0.754318618	0.1	1.18784072517846E-005
0.1364182649	0.4510556622	0.05	1.04318411352441E-005
0.1818907525	0.2610364683	0.0294117647	2.96940628058026E-006
0.227363011	0.2092130518	0.0192307692	2.60980238313267E-006
0.2728349831	0.1401151631	0.0135135135	2.21484460367112E-006
0.3183066115	0.0383877159	0.01	1.92371196835296E-006
0.3637778389	0.0134357006	0.0076923077	1.92256515723224E-006
0.409248608	0.0268714012	0.006097561	1.9194741832297E-006
0.4547188617	0.0307101727	0.004950495	1.92018113024141E-006
0.5001885426	0.0134357006	0.0040983607	1.92256515723224E-006
0.5456575934	0.009596929	0.0034482759	0.000001925
0.591125957	0.009596929	0.0029411765	0.000001925

