0	191	1	1
5	188	1	1
10	181	1	1
15	177	1	1
20	174	1	1
25	162	1	1
30	153	1	1
35	137	1	1
40	119	1	1
45	108	1	1
50	91	1	1
55	77	1	1
60	63	1	1
65	47	1	1
70	32	1	1
75	19	1	1
80	9	1	1
85	3	1	1
90	2	1	1

