0.4714045208	0.023	0.005237828	0.001
0.4264014327	0.021	0.0038763767	0.001
0.3922322703	0.019	0.0030171713	0.001
0.3651483717	0.017	0.0024343225	0.001
0.3429971703	0.016	0.0020176304	0.001
0.3244428423	0.015	0.0017075939	0.001
0.3086066999	0.015	0.0014695557	0.001
0.2948839123	0.014	0.001282104	0.001

