0.0163362818	0.0364	0.0001633628	0.0029613943
0.0147026536	0.0378	0.0001633628	0.0030238757
0.0130690254	0.0398	0.0001633628	0.0031148907
0.0114353973	0.0416	0.0001633628	0.0031984396
0.0098017691	0.0432	0.0001633628	0.0032739065
0.0081681409	0.0452	0.0001633628	0.0033697098
0.0065345127	0.047	0.0001633628	0.0034572243
0.0049008845	0.0486	0.0001633628	0.0035359661
0.0032672564	0.0506	0.0001633628	0.0036355599
0.0016336282	0.052	0.0001633628	0.0037059951
0	0.0538	0.0001633628	0.0037973654

