0.001	0.00175	0.0006	0.0050175
0.0011	0.00192	0.0006	0.0050192
0.0012	0.0021	0.0006	0.005021
0.0013	0.0023	0.0006	0.005023
0.0014	0.00245	0.0006	0.0050245
0.0015	0.00265	0.0006	0.0050265
0.0016	0.00282	0.0006	0.0050282
0.002	0.00352	0.0006	0.0050352
0.0025	0.0045	0.0006	0.005045
0.003	0.0054	0.0006	0.005054
0.0035	0.0063	0.0006	0.005063
0.004	0.00725	0.0006	0.0050725
0.005	0.0091	0.0006	0.005091
0.006	0.012	0.0006	0.00512
